EGNI,N/A,,SKEGNESS,U.K.,0.000000,0.000000,0
EGNJ,HUY,HUMBERSIDE,HUMBERSIDE,ENGLAND,53.574444,-0.350833,121
EGNL,BWF,WALNEY ISLAND,BARROW ISLAND,ENGLAND,54.129719,-3.256111,47
EGNM,LBA,LEEDS BRADFORD,LEEDS,ENGLAND,53.865833,-1.660555,682
EGNO,N/A,WARTON,WARTON,U.K.,53.744999,-2.883056,55
EGNR,CEG,HAWARDEN,HAWARDEN,ENGLAND,53.178059,-2.977778,35
EGNS,IOM,ISLE OF MAN,ISLE OF MAN,ENGLAND,54.083332,-4.623889,55
EGNT,NCL,NEWCASTLE,NEWCASTLE,ENGLAND,55.037498,-1.691667,266
EGNV,MME,TEESSIDE,TEESSIDE,ENGLAND,54.509167,-1.429167,120
EGNW,N/A,,WICKENBY,U.K.,0.000000,0.000000,0
EGNX,EMA,EAST MIDLANDS,EAST MIDLANDS,ENGLAND,52.831112,-1.328056,306
EGOB,N/A,,BURTONWOOD,ENGLAND,0.000000,0.000000,0
EGOC,N/A,,BISHOPS COURT,ENGLAND,0.000000,0.000000,0
EGOD,N/A,LLANBEDR,LLANBEDR,ENGLAND,52.811665,-4.123333,30
EGOE,N/A,TERNHILL,TERNHILL,U.K.,52.871109,-2.533333,272
EGOJ,N/A,,JURBY HEAD,ENGLAND,0.000000,0.000000,0
EGOM,N/A,,SPADEADAM,U.K.,0.000000,0.000000,0
EGOP,N/A,,PEMBREY,U.K.,0.000000,0.000000,0
EGOQ,N/A,MONA,MONA,U.K.,53.258335,-4.373333,202
EGOS,N/A,SHAWBURY,SHAWBURY,U.K.,52.798054,-2.667778,249
EGOV,N/A,VALLEY,VALLEY,U.K.,53.248055,-4.535278,37
EGOW,N/A,WOODVALE,WOODVALE,U.K.,53.581387,-3.055278,37
EGOY,N/A,WEST FREUGH,WEST FREUGH,U.K.,54.851109,-4.947778,57
EGPA,KOI,KIRKWALL,KIRKWALL,SCOTLAND,58.958057,-2.905000,51
EGPB,LSI,SUMBURGH,SUMBURGH,U.K.,59.878887,-1.295555,20
EGPC,WIC,WICK,WICK,U.K.,58.458611,-3.092778,126
EGPD,ABZ,DYCE,ABERDEEN,U.K,57.204166,-2.200278,215
EGPE,INV,INVERNESS,INVERNESS,U.K,57.540001,-4.050000,31
EGPF,GLA,GLASGOW,GLASGOW,U.K,55.871944,-4.433055,26
EGPG,N/A,,CUMBERNAULD,U.K,0.000000,0.000000,0
EGPH,EDI,EDINBURGH,EDINBURGH,U.K,55.950001,-3.372500,135
EGPI,ILY,ISLAY,ISLAY,U.K,55.681946,-6.256667,54
EGPJ,N/A,,FIFE,U.K,0.000000,0.000000,0
EGPK,PIK,PRESTWICK,PRESTWICK,U.K,55.507778,-4.586667,65
EGPL,BEB,BENBECULA,BENBECULA,U.K,57.481113,-7.362778,19
EGPM,SDZ,SCATSTA,SCATSTA,U.K.,60.432224,-1.298056,75
EGPN,DND,DUNDEE,DUNDEE,U.K,56.452499,-3.025833,17
EGPO,SYY,STORNOWAY,STORNOWAY,U.K.,58.213612,-6.328889,26
EGPR,BRR,,BARRA,U.K,0.000000,0.000000,0
EGPS,N/A,,PETERHEAD,U.K.,0.000000,0.000000,0
EGPT,N/A,,PERTH,U.K,0.000000,0.000000,0
EGPU,TRE,TIREE,TIREE,U.K.,56.499168,-6.869167,38
EGPW,UNT,,UNST,SHETLAND ISLAND,0.000000,0.000000,0
EGPY,N/A,,DOUNREAY,U.K,0.000000,0.000000,0
EGQA,N/A,,TAIN,U.K.,0.000000,0.000000,0
EGQB,N/A,,BALLYKELLY,U.K,0.000000,0.000000,0
EGQC,N/A,,GARVE ISLAND,U.K,0.000000,0.000000,0
EGQD,N/A,,LISBURN,U.K,0.000000,0.000000,0
EGQL,ADX,LEUCHARS,LEUCHARS,U.K,56.372776,-2.868334,38
EGQM,N/A,,BOULMER,U.K,0.000000,0.000000,0
EGQN,N/A,,BUCHAN,U.K,0.000000,0.000000,0
EGQO,N/A,,ROSEHEARTY,U.K.,0.000000,0.000000,0
EGQR,N/A,,SAXA VORD,U.K.,0.000000,0.000000,0
EGQS,LMO,LOSSIEMOUTH,LOSSIEMOUTH,U.K,57.705002,-3.339167,42
EGQT,N/A,,EDINBURGH,U.K,0.000000,0.000000,0
EGQX,N/A,,KINLOSS,U.K,0.000000,0.000000,0
EGRE,N/A,,MALVERN,U.K.,0.000000,0.000000,0
EGRR,N/A,BRACKNELL MET CENTER,BRACKNELL,ENGLAND,51.383335,-0.783333,0
EGRS,N/A,,SULLOM VOE,U.K.,0.000000,0.000000,0
EGSA,N/A,,SHIPDHAM,U.K.,0.000000,0.000000,0
EGSB,N/A,,BEDFORD,ENGLAND,0.000000,0.000000,0
EGSC,CBG,CAMBRIDGE,CAMBRIDGE,ENGLAND,52.205002,0.175000,50
EGSD,N/A,,GREAT YARMOUTH,ENGLAND,0.000000,0.000000,0
EGSE,N/A,,IPSWICH,ENGLAND,0.000000,0.000000,0
EGSF,N/A,CONINGTON,PETERBOROUGH,ENGLAND,52.468056,-0.251111,26
EGSG,N/A,,STAPLEFORD,U.K.,0.000000,0.000000,0
EGSH,NWI,NORWICH,NORWICH,ENGLAND,52.675835,1.282778,117
EGSK,N/A,,HETHEL,ENGLAND,0.000000,0.000000,0
EGSL,N/A,,ANDREWSFIELD,ENGLAND,0.000000,0.000000,0
EGSM,N/A,,BECCLES,ENGLAND,0.000000,0.000000,0
EGSN,N/A,,BOURN,ENGLAND,0.000000,0.000000,0
EGSP,N/A,,PETERBOROUGH,ENGLAND,0.000000,0.000000,0
EGSR,N/A,,EARLS COLNE,ENGLAND,0.000000,0.000000,0
EGSS,STN,STANSTED,LONDON,ENGLAND,51.885002,0.235000,348
EGST,N/A,,ELMSETT,ENGLAND,0.000000,0.000000,0
EGSV,N/A,,BEDFORD,ENGLAND,0.000000,0.000000,0
EGSW,N/A,,WEELEY,U.K.,0.000000,0.000000,0
EGSX,N/A,NORTH WEALD,NORTH WEALD,U.K.,51.721668,0.154167,321
EGSY,N/A,SHEFFIELD CITY,FOWLMERE,ENGLAND,53.394169,-1.388333,231
EGTA,N/A,,AYLESBURY ON THAMES,ENGLAND,0.000000,0.000000,0
EGTB,N/A,,WYCOMBE AIR PARK,U.K.,0.000000,0.000000,0
EGTC,N/A,CRANFIELD,CRANFIELD,ENGLAND,52.072220,-0.616667,358
EGTD,N/A,DUNSFOLD,DUNSFOLD,ENGLAND,51.116665,-0.534444,172
EGTE,EXT,EXETER,EXETER,ENGLAND,50.734444,-3.413889,100
EGTF,N/A,,FAIROAKS,ENGLAND,0.000000,0.000000,0
EGTG,FZO,BRISTOL FILTON,BRISTOL,ENGLAND,51.519444,-2.590833,226
EGTH,HTF,HATFIELD,HATFIELD,ENGLAND,51.766666,0.250000,77
EGTI,N/A,,LEAVESDEN,ENGLAND,0.000000,0.000000,0
EGTK,OXF,KIDLINGTON,OXFORD,ENGLAND,51.836945,-1.320000,270
EGTR,N/A,,ELSTREE,ENGLAND,0.000000,0.000000,0
EGUA,N/A,,UPPER HEYFORD,U.K.,0.000000,0.000000,0
EGUB,N/A,BENSON,BENSON,ENGLAND,51.616108,-1.095556,226
EGUC,N/A,,ABERPORTH,ENGLAND,0.000000,0.000000,0
EGUD,N/A,,ABINGDON,ENGLAND,0.000000,0.000000,0
EGUF,N/A,,FARNBOROUGH,ENGLAND,0.000000,0.000000,0
EGUG,N/A,,ASH,ENGLAND,0.000000,0.000000,0
EGUH,N/A,,HIGH WYCOMBE,ENGLAND,0.000000,0.000000,0
EGUJ,N/A,,NEATISHEAD,U.K.,0.000000,0.000000,0
EGUK,N/A,,WATERBEACH,U.K.,0.000000,0.000000,0
EGUL,N/A,LAKENHEATH,LAKENHEATH,ENGLAND,52.409168,0.560833,32
EGUM,N/A,,MANSTON,ENGLAND,0.000000,0.000000,0
EGUN,MHZ,MILDENHALL,MILDENHALL,ENGLAND,52.360832,0.488333,33
EGUP,N/A,,SCULTHORPE,U.K.,0.000000,0.000000,0
EGUS,N/A,,LEE-ON-SOLENT,ENGLAND,0.000000,0.000000,0
EGUW,N/A,WATTISHAM,WATTISHAM,U.K.,52.127220,0.955833,284
EGUY,N/A,WYTON,WYTON,U.K.,52.357220,-0.107778,135
EGVA,FFD,FAIRFORD,FAIRFORD,ENGLAND,51.681946,-1.790000,286
EGVB,N/A,,BAWDSEY,ENGLAND,0.000000,0.000000,0
EGVC,N/A,,HULLAVINGTON,ENGLAND,0.000000,0.000000,0
EGVG,N/A,,WOODBRIDGE,U.K.,0.000000,0.000000,0
EGVH,N/A,,HEREFORD,ENGLAND,0.000000,0.000000,0
EGVI,N/A,,GREEN COMMON,ENGLAND,0.000000,0.000000,0
EGVJ,N/A,,BENTWATERS,ENGLAND,0.000000,0.000000,0
EGVL,N/A,,NORTH LUFFENHAM,U.K.,0.000000,0.000000,0
EGVN,BZZ,BRIZE NORTON,BRIZE NORTON,ENGLAND,51.749722,-1.583611,288
EGVO,ODH,ODIHAM,ODIHAM,U.K.,51.234165,-0.942778,405
EGVP,N/A,,MIDDLE WALLOP,U.K.,0.000000,0.000000,0
EGVW,N/A,,BEDFORD,ENGLAND,0.000000,0.000000,0
EGWC,N/A,COSFORD,COSFORD,ENGLAND,52.640003,-2.305556,272
EGWE,N/A,,HENLOW,ENGLAND,0.000000,0.000000,0
EGWN,N/A,,HALTON,ENGLAND,0.000000,0.000000,0
EGWS,N/A,,BENTLEY PRIORY,ENGLAND,0.000000,0.000000,0
EGWU,NHT,NORTHOLT RAF,NORTHOLT,U.K.,51.552776,-0.418056,124
EGWZ,N/A,,ALCONBURY,ENGLAND,0.000000,0.000000,0
EGXB,N/A,,BINBROOK,ENGLAND,0.000000,0.000000,0
EGXC,QCY,CONINGSBY,CONINGSBY,ENGLAND,53.092777,-0.165833,25
EGXD,N/A,DISHFORTH,DISHFORTH,ENGLAND,54.136948,-1.420000,117
EGXE,N/A,LEEMING,LEEMING,ENGLAND,54.292221,-1.535000,132
EGXF,N/A,,COWDEN,ENGLAND,0.000000,0.000000,0
EGXG,N/A,CHURCH FENTON,CHURCH FENTON,ENGLAND,53.834164,-1.195278,29
EGXH,BEQ,HONINGTON,HONINGTON,ENGLAND,52.342499,0.772778,174
EGXI,N/A,,FINNINGLEY,ENGLAND,0.000000,0.000000,0
EGXJ,N/A,COTTESMORE,COTTESMORE,ENGLAND,52.735558,-0.648611,461
EGXK,N/A,,DONNA NOOK,ENGLAND,0.000000,0.000000,0
EGXN,N/A,,NEWTON,U.K.,0.000000,0.000000,0
EGXP,N/A,SCAMPTON,SCAMPTON,U.K.,53.307499,-0.550833,202
EGXS,N/A,,SWINDERBY,U.K.,0.000000,0.000000,0
EGXT,N/A,WITTERING,WITTERING,U.K.,52.612499,-0.476389,273
EGXU,N/A,LINTON ON OUSE,LINTON-ON-OUSE,ENGLAND,54.049442,-1.251944,53
EGXV,N/A,,LECONFIELD,ENGLAND,0.000000,0.000000,0
EGXW,WTN,WADDINGTON,WADDINGTON,U.K.,53.166111,-0.523611,231
EGXZ,N/A,TOPCLIFFE,TOPCLIFFE,U.K.,54.205555,-1.382222,92
EGYB,N/A,,BRAMPTON,ENGLAND,0.000000,0.000000,0
EGYC,CLF,COLTISHALL,COLTISHALL,ENGLAND,52.754723,1.357222,66
EGYD,N/A,CRANWELL,CRANWELL,ENGLAND,53.030556,-0.481111,218
EGYE,N/A,BARKSTON HEATH,BARKSTON HEATH,ENGLAND,52.962223,-0.561389,367
EGYH,N/A,,HOLBEACH,ENGLAND,0.000000,0.000000,0
EGYK,N/A,,ELVINGTON,ENGLAND,0.000000,0.000000,0
EGYM,KNF,MARHAM,MARHAM,U.K.,52.648335,0.550278,75
EGYP,MPN,MOUNT PLEASANT,MOUNT PLEASANT,FALKLAND ISLANDS,-51.822777,-58.447224,244
EGYW,N/A,,WAINFLEET,U.K.,0.000000,0.000000,0
EHAL,N/A,,AMELAND,NETHERLANDS,0.000000,0.000000,0
EHAM,AMS,SCHIPHOL,AMSTERDAM,NETHERLANDS,52.308609,4.763889,-11
EHBD,N/A,BUDEL,WEERT,NETHERLANDS,51.255280,5.601389,114
EHBK,MST,MAASTRICHT,MAASTRICHT,NETHERLANDS,50.911392,5.770000,375
EHDB,N/A,,DE BILT,NETHERLANDS,0.000000,0.000000,0
EHDL,N/A,DEELEN,DEELEN,NETHERLANDS,52.060555,5.873055,158
EHDP,N/A,,VENRAIJ,NETHERLANDS,0.000000,0.000000,0
EHDR,N/A,DRACHTEN,DRACHTEN,NETHERLANDS,53.119164,6.129722,14
EHEH,EIN,EINDHOVEN,EINDHOVEN,NETHERLANDS,51.450001,5.374444,74
EHGG,GRQ,EELDE,GRONINGEN,NETHERLANDS,53.119442,6.579444,17
EHGR,N/A,GILZE RIJEN,GILZE-RIJEN,NETHERLANDS,51.567776,4.933055,49
EHHO,N/A,,HOOGEVEEN,NETHERLANDS,0.000000,0.000000,0
EHHV,N/A,,HILVERSUM,NETHERLANDS,0.000000,0.000000,0
EHKD,DHR,DE KOOY,DE KOOY,NETHERLANDS,52.923336,4.780555,3
EHKL,N/A,,VOLKEL,NETHERLANDS,0.000000,0.000000,0
EHLE,N/A,LELYSTAD,LELYSTAD,NETHERLANDS,52.460278,5.527222,-13
EHLW,LWR,LEEUWARDEN,LEEUWARDEN,NETHERLANDS,53.228611,5.760556,4
EHMC,N/A,,NIEUW MILLINGEN,NETHERLANDS,0.000000,0.000000,0
EHMZ,N/A,,MIDDELBURG,NETHERLANDS,0.000000,0.000000,0
EHNP,N/A,,EMMELOORD,NETHERLANDS,0.000000,0.000000,0
EHRD,RTM,ROTTERDAM,ROTTERDAM,NETHERLANDS,51.957222,4.441667,-15
EHSB,UTC,SOESTERBERG,SOESTERBERG,NETHERLANDS,52.126942,5.276389,66
EHSE,N/A,,HOEVEN,NETHERLANDS,0.000000,0.000000,0
EHST,N/A,,STADSKANAAL,NETHERLANDS,0.000000,0.000000,0
EHTE,N/A,,DEVENTER,NETHERLANDS,0.000000,0.000000,0
EHTW,ENS,TWENTHE,ENSCHEDE,NETHERLANDS,52.270000,6.874167,114
EHTX,N/A,,TEXEL,NETHERLANDS,0.000000,0.000000,0
EHVB,LID,VALKENBURG,VALKENBURG,NETHERLANDS,52.169724,4.426111,0
EHWO,WOE,WOENSDRECHT,WOENSDRECHT,NETHERLANDS,51.448891,4.341945,63
EHYM,N/A,,YMUIDEN,NETHERLANDS,0.000000,0.000000,0
EHYP,YPB,,YPENBURG,NETHERLANDS,0.000000,0.000000,0
EIAB,N/A,,ABBEYSHRULE,IRELAND,0.000000,0.000000,0
EIBN,N/A,,BANTRY,IRELAND,0.000000,0.000000,0
EIBR,N/A,,BIRR,IRELAND,0.000000,0.000000,0
EIBT,N/A,,BELMULLET,IRELAND,0.000000,0.000000,0
EICB,N/A,,CASTLEBAR,IRELAND,0.000000,0.000000,0
EICD,N/A,,CASTLEBRIDGE,IRELAND,0.000000,0.000000,0
EICK,ORK,CORK,CORK,IRELAND,51.842777,-8.491944,502
EICM,GWY,GALWAY,GALWAY,IRELAND,53.301388,-8.939167,81
EICN,N/A,,COONAGH,IRELAND,0.000000,0.000000,0
EICS,N/A,,CASTLEFORBES,IRELAND,0.000000,0.000000,0
EIDL,N/A,DONEGAL,DONEGAL,IRELAND,55.044167,-8.340833,30
EIDW,DUB,DUBLIN,DUBLIN,IRELAND,53.421112,-6.270000,242
EIFD,N/A,,CASHEL,IRELAND,0.000000,0.000000,0
EIFR,N/A,,FINNER,IRELAND,0.000000,0.000000,0
EIGM,N/A,,GORMANSTON,IRELAND,0.000000,0.000000,0
EIGN,N/A,,GOWRAN GRANGE,IRELAND,0.000000,0.000000,0
EIHN,N/A,,HACKETSTOWN,IRELAND,0.000000,0.000000,0
EIIM,IOR,,INISHMORE,IRELAND,0.000000,0.000000,0
EIIR,INQ,,INISHEER,IRELAND,0.000000,0.000000,0
EIKL,N/A,,KILKENNY,IRELAND,0.000000,0.000000,0
EIKN,NOC,CONNAUGHT,CONNAUGHT,IRELAND,53.910278,-8.818334,665
EIKY,KIR,KERRY,KERRY,IRELAND,52.180836,-9.523611,112
EILT,N/A,,LETTERKENNY,IRELAND,0.000000,0.000000,0
EIME,N/A,CASEMENT,CASEMENT,IRELAND,53.302776,-6.442778,319
EIMN,IIA,,INISHMAAN,IRELAND,0.000000,0.000000,0
EINN,SNN,SHANNON,SHANNON,IRELAND,52.701946,-8.924723,46
EIPT,N/A,,POWERSCOURT,IRELAND,0.000000,0.000000,0
EIRT,N/A,,RATHCOOLE,IRELAND,0.000000,0.000000,0
EISG,SXL,SLIGO,SLIGO,IRELAND,54.279999,-8.599166,11
EISP,N/A,,SPANISH POINT,IRELAND,0.000000,0.000000,0
EITM,N/A,,TRIM,IRELAND,0.000000,0.000000,0
EIWF,WAT,WATERFORD,WATERFORD,IRELAND,52.186947,-7.086945,119
EIWT,N/A,,WESTON,IRELAND,0.000000,0.000000,0
EKAE,N/A,,AERO,DENMARK,0.000000,0.000000,0
EKAH,AAR,AARHUS,AARHUS,DENMARK,56.304165,10.619445,82
EKAT,N/A,,ANHOLT,DENMARK,0.000000,0.000000,0
EKAV,N/A,,AVNO,DENMARK,0.000000,0.000000,0
EKBI,BLL,BILLUND,BILLUND,DENMARK,55.740276,9.151667,247
EKCH,CPH,KASTRUP,COPENHAGEN,DENMARK,55.617775,12.655833,17
EKEB,EBJ,ESBJERG,ESBJERG,DENMARK,55.525833,8.553333,97
EKGF,N/A,,THYRA OST,DENMARK,0.000000,0.000000,0
EKGH,N/A,GRONHOLT HILLEROD,GRONHOLT,DENMARK,55.941113,12.382222,97
EKHG,N/A,,HERNING,DENMARK,0.000000,0.000000,0
EKHO,N/A,LINDTORP,LINDTORP,DENMARK,56.396667,8.443334,49
EKHS,N/A,,HADSUND,DENMARK,0.000000,0.000000,0
EKKA,KRP,KARUP,KARUP,DENMARK,56.297222,9.124445,170
EKKL,N/A,,KALUNDBORG,DENMARK,0.000000,0.000000,0
EKLS,N/A,LAESO,LAESO,DENMARK,57.277779,11.001389,25
EKLV,N/A,,LEMVIK,DENMARK,0.000000,0.000000,0
EKMB,N/A,LOLLAND FALSTER MARIBO,MARIBO,DENMARK,54.699169,11.440001,16
EKMN,N/A,,KOSTER VIG,DENMARK,0.000000,0.000000,0
EKNM,N/A,,MORSO,DENMARK,0.000000,0.000000,0
EKNS,N/A,,NAKSKOV,DENMARK,0.000000,0.000000,0
EKOD,ODE,ODENSE,ODENSE,DENMARK,55.476112,10.329166,56
EKPB,N/A,KRUSA PADBORG,KRUSA-PADBORG,DENMARK,54.870277,9.279166,88
EKRD,N/A,,RANDERS,DENMARK,0.000000,0.000000,0
EKRK,RKE,ROSKILDE,COPENHAGEN,DENMARK,55.585556,12.131389,146
EKRN,RNN,BORNHOLM RONNE,RONNE,DENMARK,55.063053,14.759444,52
EKRR,N/A,,RO,DENMARK,0.000000,0.000000,0
EKRS,N/A,,RINGSTED,DENMARK,0.000000,0.000000,0
EKSB,SGD,SONDERBORG,SOENDERBORG,DENMARK,54.964169,9.791667,24
EKSD,N/A,,SPJALD,DENMARK,0.000000,0.000000,0
EKSN,N/A,SINDAL,SINDAL,DENMARK,57.503334,10.229166,92
EKSP,SKS,SKRYDSTRUP,SKRYDSTRUP,DENMARK,55.225277,9.263889,141
EKSS,N/A,,SAMSO,DENMARK,0.000000,0.000000,0
EKST,N/A,,SYDFYN,DENMARK,0.000000,0.000000,0
EKSV,N/A,SKIVE,SKIVE,DENMARK,56.549999,9.172778,74
EKTD,N/A,,TONDER,DENMARK,0.000000,0.000000,0
EKTS,TED,THISTED,THISTED,DENMARK,57.068611,8.705000,23
EKVA,N/A,VANDEL,VANDEL,DENMARK,55.696945,9.193334,241
EKVB,N/A,,VIBORG,DENMARK,0.000000,0.000000,0
EKVD,N/A,KOLDING VAMDRUP,KOLDING,DENMARK,55.436111,9.330833,143
EKVG,FAE,VAGAR,VAGAR,FAROE ISL.,62.063610,-7.276945,280
EKVH,N/A,AARS,VESTHIMMERLAND,DENMARK,56.846943,9.458611,119
EKVJ,STA,STAUNING,STAUNING,DENMARK,55.990002,8.353889,17
EKVL,N/A,VAERLOSE,VAERLOSE,DENMARK,55.767223,12.343333,58
EKYT,AAL,AALBORG,AALBORG,DENMARK,57.092777,9.848888,10
ELLX,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626389,6.211389,1234
ELWZ,N/A,,WILTZ,LUXEMBURG,0.000000,0.000000,0
ENAL,AES,VIGRA,ALESUND,NORWAY,62.560276,6.110000,69
ENAN,ANX,ANDOYA,ANDOYA,NORWAY,69.292496,16.144167,43
ENAS,N/A,,NY ALESUND,NORWAY,0.000000,0.000000,0
ENAT,ALF,ALTA,ALTA,NORWAY,69.976944,23.366112,9
ENBA,N/A,,BARENTSBURG,NORWAY,0.000000,0.000000,0
ENBJ,N/A,,BJORNOYA,NORWAY,0.000000,0.000000,0
ENBL,N/A,BRINGELAND,FORDE,NORWAY,61.392502,5.764167,1046
ENBM,N/A,BOEMOEN,BOMOEN,NORWAY,60.638615,6.501389,300
ENBN,BNN,BRONNOY,BRONNOYSUND,NORWAY,65.459160,12.213611,25
ENBO,BOO,BODO,BODOE,NORWAY,67.268890,14.363334,42
ENBR,BGO,BERGEN FLESLAND,BERGEN,NORWAY,60.293331,5.218056,165
ENBS,BJF,BATSFJORD,BATSFJORD,NORWAY,70.599998,29.692499,490
ENBV,BVG,,BERLEVAG,NORWAY,0.000000,0.000000,0
ENCN,KRS,KRISTIANSAND KJEVIK,KRISTIANSAND,NORWAY,58.204166,8.085278,57
ENDI,N/A,DAGALI,DAGLI,NORWAY,60.416668,8.513889,2618
ENDU,BDU,BARDUFOSS,BARDUFOSS,NORWAY,69.055557,18.540277,252
ENEG,N/A,,EGGEMDEN,NORWAY,0.000000,0.000000,0
ENEK,N/A,,EKOFISK,NORWAY,0.000000,0.000000,0
ENEV,EVE,EVENES,EVENES,NORWAY,68.491104,16.678055,84
ENFA,N/A,,FROYA,NORWAY,0.000000,0.000000,0
ENFB,FBU,OSLO FORNEBU,OSLO,NORWAY,59.895557,10.616944,55
ENFG,VDB,FAGERNES LEIRIN,FAGERNES,NORWAY,61.011112,9.293056,2697
ENFL,FRO,FLORO,FLORO,NORWAY,61.583889,5.025000,37
ENFO,N/A,,FORHUS,NORWAY,0.000000,0.000000,0
ENFR,N/A,,FRIGG,NORWAY,0.000000,0.000000,0
ENFY,N/A,,FYRESDAL,NORWAY,0.000000,0.000000,0
ENFZ,N/A,,FRITZOE,NORWAY,0.000000,0.000000,0
ENGA,N/A,,GULLFAKS A,NORWAY,0.000000,0.000000,0
ENGC,N/A,,GULLFAX C,NORWAY,0.000000,0.000000,0
ENGM,OSL,OSLO GARDERMOEN,OSLO,NORWAY,60.193890,11.100278,681
ENGN,N/A,,GRIMSMOEN,NORWAY,0.000000,0.000000,0
ENHA,HMR,STAFSBERG,HAMAR,NORWAY,60.818333,11.067223,730
ENHD,HAU,HAUGESUND KARMOY,HAUGESUND,NORWAY,59.344997,5.208333,76
ENHF,HFT,,HAMMERFEST,NORWAY,0.000000,0.000000,0
ENHK,HAA,HASVIK,HASVIK,NORWAY,70.486664,22.139723,21
ENHN,N/A,,HORNMOEN,NORWAY,0.000000,0.000000,0
ENHO,N/A,,HOPEN,NORWAY,0.000000,0.000000,0
ENHS,N/A,,HOKKSUND,NORWAY,0.000000,0.000000,0
ENHV,HVG,,HONNINGSVAG,NORWAY,0.000000,0.000000,0
ENIS,N/A,,ISFJORD,NORWAY,0.000000,0.000000,0
ENJA,N/A,,JAN MAYEN ISLAND,NORWAY,0.000000,0.000000,0
ENJB,N/A,,JARLSBERG,NORWAY,0.000000,0.000000,0
ENKA,N/A,,KAUTOKEINO,NORWAY,0.000000,0.000000,0
ENKB,KSU,KRISTIANSUND KVERNBERGET,KRISTIANSUND,NORWAY,63.111664,7.824444,204
ENKJ,N/A,KJELLER,KJELLER,NORWAY,59.969166,11.035833,354
ENKR,KKN,KIRKENES HOYBUKTMOEN,KIRKENES,NORWAY,69.724998,29.887501,283
ENLI,FAN,LISTA,LISTA,NORWAY,58.100277,6.625000,29
ENLK,LKN,,LEKNES,NORWAY,0.000000,0.000000,0
ENML,MOL,ARO,MOLDE,NORWAY,62.746113,7.272500,10
ENMR,MEH,,MEHAMN,NORWAY,0.000000,0.000000,0
ENMS,MJF,KJAERSTAD,MOSJOEN,NORWAY,65.783890,13.214722,237
ENNA,LKL,BANAK,BANAK,NORWAY,70.068611,24.973333,25
ENNK,NVK,,NARKVIK,NORWAY,0.000000,0.000000,0
ENNM,OSY,,NAMSOS,NORWAY,0.000000,0.000000,0
ENNO,N/A,NOTODDEN,NOTODDEN,NORWAY,59.565556,9.211666,63
ENOA,N/A,,OSEBERG,NORWAY,0.000000,0.000000,0
ENOL,OLA,ORLAND,ORLAND,NORWAY,63.698891,9.603889,28
ENOV,HOV,,ORSTA-VOLDA,NORWAY,0.000000,0.000000,0
ENPY,N/A,,PYRAMIDEN,NORWAY,0.000000,0.000000,0
ENRA,N/A,,MO I RANA,NORWAY,0.000000,0.000000,0
ENRM,N/A,,RORVIK,NORWAY,0.000000,0.000000,0
ENRO,RRS,ROEROS,ROROS,NORWAY,62.578331,11.342222,2054
ENRS,RET,,ROST,NORWAY,0.000000,0.000000,0
ENRY,N/A,RYGGE,RYGGE,NORWAY,59.378887,10.785556,174
ENSA,N/A,,SVEA,NORWAY,0.000000,0.000000,0
ENSB,LYR,SVALBARD LONGYEAR,SVALBARD,NORWAY,78.246109,15.465555,88
ENSD,SDN,,SANDANE,NORWAY,0.000000,0.000000,0
ENSF,N/A,,STATFJORDA,NORWAY,0.000000,0.000000,0
ENSG,SOG,SOGNDAL HAUKASEN,SOGNDAL,NORWAY,61.156113,7.136389,1634
ENSH,SVJ,,SVOLVAER,NORWAY,0.000000,0.000000,0
ENSK,SKN,,STOKMARKNES,NORWAY,0.000000,0.000000,0
ENSN,SKE,SKIEN GEITERYGGEN,SKIEN,NORWAY,59.185001,9.566944,463
ENSO,SRP,SOERSTOKKEN,STORD,NORWAY,59.791668,5.340834,160
ENSR,SOJ,SORKJOSEN,SORKJOSEN,NORWAY,69.786942,20.959446,2
ENSS,N/A,SVARTNES,SVARTNES,NORWAY,70.355278,31.044722,42
ENST,SSJ,STOKKA,SANDNESSJOEN,NORWAY,65.956665,12.468888,56
ENTC,TOS,TROMSO,TROMSO,NORWAY,69.683334,18.918888,31
ENTO,TRF,TORP,TORP,NORWAY,59.186668,10.258611,286
ENVA,TRD,TRONDHEIM VAERNES,TRONDHEIM,NORWAY,63.457500,10.939722,56
ENVD,VDS,,VADSO,NORWAY,0.000000,0.000000,0
ENVY,N/A,,VAEROY,NORWAY,0.000000,0.000000,0
ENZV,SVG,STAVANGER SOLA,STAVANGER,NORWAY,58.876663,5.637778,29
EPBC,N/A,,WARSAW,POLAND,0.000000,0.000000,0
EPBK,N/A,,BIALYSTOK,POLAND,0.000000,0.000000,0
EPGD,GDN,REBIECHOWO,GDANSK,POLAND,54.377499,18.466112,488
EPGI,N/A,,GRUDZIADZ,POLAND,0.000000,0.000000,0
EPJG,N/A,,JELENIA GORA,POLAND,0.000000,0.000000,0
EPKA,N/A,,KIELCE,POLAND,0.000000,0.000000,0
EPKE,N/A,,KETRZYN,POLAND,0.000000,0.000000,0
EPKK,KRK,BALICE JP II INTERNATIONAL AIRPORT,KRAKOW,POLAND,50.077499,19.784721,791
EPKM,N/A,MUCHOWIEC,KATOWICE,POLAND,50.238335,19.035000,909
EPKO,N/A,ZEGRZE POMORSKIE,KOSZALIN,POLAND,54.042221,16.263611,249
